source,t,rel_t,x,y,yaw_rad,yaw_deg,rel_x,rel_y,rel_yaw_deg,vx,wz
wheel,1780713861.619006395,4.177634478,0.001827962,0.000694874,-1.303226337,-74.669369,0.001827962,0.000694874,-74.669369,-0.000545553,-0.287883855
wheel,1780713861.638931990,4.197560072,0.001847275,0.000624616,-1.301838450,-74.589849,0.001847275,0.000624616,-74.589849,-0.000335524,-0.284308823
wheel,1780713861.658910751,4.217538834,0.001847275,0.000624616,-1.301838450,-74.589849,0.001847275,0.000624616,-74.589849,-0.000318748,-0.281465735
wheel,1780713861.678941488,4.237569571,0.001827832,0.000694838,-1.299525304,-74.457315,0.001827832,0.000694838,-74.457315,-0.000484893,-0.277495000
wheel,1780713861.698895931,4.257524014,0.001827832,0.000694838,-1.299525304,-74.457315,0.001827832,0.000694838,-74.457315,-0.000460648,-0.274720050
wheel,1780713861.718888760,4.277516842,0.001847373,0.000624643,-1.299062675,-74.430809,0.001847373,0.000624643,-74.430809,-0.000255399,-0.271741463
wheel,1780713861.738892078,4.297520161,0.001847373,0.000624643,-1.299062675,-74.430809,0.001847373,0.000624643,-74.430809,-0.000242629,-0.269024048
wheel,1780713861.758888960,4.317517042,0.001847373,0.000624643,-1.299062675,-74.430809,0.001847373,0.000624643,-74.430809,-0.000230498,-0.266333808
rtabmap,1780713861.764176607,4.933749437,0.024037724,0.061124045,0.007697071,0.441010,-0.054572871,0.037253025,77.074213,-0.005351418,-0.041564576
wheel,1780713861.778926373,4.337554455,0.001847373,0.000624643,-1.299062675,-74.430809,0.001847373,0.000624643,-74.430809,-0.000218973,-0.263670469
wheel,1780713861.798951149,4.357579231,0.001847373,0.000624643,-1.299062675,-74.430809,0.001847373,0.000624643,-74.430809,-0.000208024,-0.261033765
wheel,1780713861.819205523,4.377833605,0.001847373,0.000624643,-1.299062675,-74.430809,0.001847373,0.000624643,-74.430809,-0.000197623,-0.258423427
wheel,1780713861.838902712,4.397530794,0.001827799,0.000694829,-1.298600046,-74.404302,0.001827799,0.000694829,-74.404302,-0.000372725,-0.255604294
wheel,1780713861.858891964,4.417520046,0.001827799,0.000694829,-1.298600046,-74.404302,0.001827799,0.000694829,-74.404302,-0.000354088,-0.253048251
wheel,1780713861.883034706,4.441662788,0.001847405,0.000624652,-1.298137416,-74.377795,0.001847405,0.000624652,-74.377795,-0.000185489,-0.250326155
wheel,1780713861.898922205,4.457550287,0.001847405,0.000624652,-1.298137416,-74.377795,0.001847405,0.000624652,-74.377795,-0.000176214,-0.247822894
wheel,1780713861.919675589,4.478303671,0.001847405,0.000624652,-1.298137416,-74.377795,0.001847405,0.000624652,-74.377795,-0.000167404,-0.245344665
wheel,1780713861.938908100,4.497536182,0.001847405,0.000624652,-1.297212158,-74.324782,0.001847405,0.000624652,-74.324782,-0.000159033,-0.242410145
wheel,1780713861.958918095,4.517546177,0.001847405,0.000624652,-1.297212158,-74.324782,0.001847405,0.000624652,-74.324782,-0.000151082,-0.239986044
wheel,1780713861.980722427,4.539350510,0.001867108,0.000554503,-1.296749529,-74.298275,0.001867108,0.000554503,-74.298275,0.000023559,-0.237374010
rtabmap,1780713861.997222662,5.166795492,0.024870720,0.061700571,0.004845523,0.277628,-0.054941203,0.038196738,76.910831,0.003593316,-0.012235987
wheel,1780713861.998946667,4.557574749,0.001867108,0.000554503,-1.295824271,-74.245262,0.001867108,0.000554503,-74.245262,0.000022381,-0.234492516
wheel,1780713862.018869877,4.577497959,0.001867108,0.000554503,-1.294899012,-74.192248,0.001867108,0.000554503,-74.192248,0.000021262,-0.231683268
wheel,1780713862.038915634,4.597543716,0.001926801,0.000344219,-1.293511125,-74.112728,0.001926801,0.000344219,-74.112728,0.000565568,-0.228673902
wheel,1780713862.058914661,4.617542744,0.001926801,0.000344219,-1.293511125,-74.112728,0.001926801,0.000344219,-74.112728,0.000537290,-0.226387163
wheel,1780713862.078931332,4.637559414,0.001966952,0.000204131,-1.289810092,-73.900675,0.001966952,0.000204131,-73.900675,0.000874468,-0.222274184
wheel,1780713862.098945856,4.657573938,0.001987239,0.000134148,-1.287496946,-73.768141,0.001987239,0.000134148,-73.768141,0.001012786,-0.218895626
wheel,1780713862.118933916,4.677561998,0.001987239,0.000134148,-1.283795913,-73.556088,0.001987239,0.000134148,-73.556088,0.000962147,-0.214855247
wheel,1780713862.138914347,4.697542429,0.001987239,0.000134148,-1.281020138,-73.397047,0.001987239,0.000134148,-73.397047,0.000914039,-0.211317447
wheel,1780713862.159342527,4.717970610,0.001987239,0.000134148,-1.281020138,-73.397047,0.001987239,0.000134148,-73.397047,0.000868337,-0.209204273
wheel,1780713862.179107904,4.737735987,0.001966144,0.000203892,-1.273155442,-72.946433,0.001966144,0.000203892,-72.946433,0.000640582,-0.203132868
wheel,1780713862.199532747,4.758160830,0.001944631,0.000273508,-1.268991780,-72.707873,0.001944631,0.000273508,-72.707873,0.000430207,-0.199063296
wheel,1780713862.218875885,4.777503967,0.001944631,0.000273508,-1.265290746,-72.495820,0.001944631,0.000273508,-72.495820,0.000408697,-0.195159353
rtabmap,1780713862.230844021,5.400416851,0.025602229,0.061498456,-0.030304365,-1.736312,-0.054575450,0.038861705,74.896891,0.003126949,-0.150456682
wheel,1780713862.238941908,4.797569990,0.001944631,0.000273508,-1.260664455,-72.230753,0.001944631,0.000273508,-72.230753,0.000388262,-0.190901786
wheel,1780713862.258941174,4.817569256,0.001944631,0.000273508,-1.260664455,-72.230753,0.001944631,0.000273508,-72.230753,0.000368849,-0.188992768
wheel,1780713862.278908730,4.837536812,0.001944631,0.000273508,-1.253262388,-71.806645,0.001944631,0.000273508,-71.806645,0.000350406,-0.183396015
wheel,1780713862.299392223,4.858020306,0.001944631,0.000273508,-1.248636097,-71.541578,0.001944631,0.000273508,-71.541578,0.000332886,-0.179303667
wheel,1780713862.318973303,4.877601385,0.001967813,0.000204430,-1.245397693,-71.356032,0.001967813,0.000204430,-71.356032,0.000502390,-0.175855981
wheel,1780713862.338963032,4.897591114,0.001967813,0.000204430,-1.241696659,-71.143978,0.001967813,0.000204430,-71.143978,0.000477270,-0.172246660
wheel,1780713862.358929634,4.917557716,0.001967813,0.000204430,-1.241696659,-71.143978,0.001967813,0.000204430,-71.143978,0.000453407,-0.170524193
wheel,1780713862.378898621,4.937526703,0.001967813,0.000204430,-1.234294593,-70.719871,0.001967813,0.000204430,-70.719871,0.000430736,-0.165116414
wheel,1780713862.399698019,4.958326101,0.001967813,0.000204430,-1.230593559,-70.507817,0.001967813,0.000204430,-70.507817,0.000409200,-0.161686120
wheel,1780713862.418867350,4.977495432,0.001967813,0.000204430,-1.226892526,-70.295764,0.001967813,0.000204430,-70.295764,0.000388740,-0.158138578
rtabmap,1780713862.430864096,5.600436926,0.026931632,0.059692517,-0.070142700,-4.018881,-0.052511097,0.039737590,72.614322,0.006916872,-0.199171692
wheel,1780713862.439038038,4.997666121,0.001967813,0.000204430,-1.223191493,-70.083710,0.001967813,0.000204430,-70.083710,0.000369303,-0.154720793
wheel,1780713862.458898306,5.017526388,0.001967813,0.000204430,-1.223191493,-70.083710,0.001967813,0.000204430,-70.083710,0.000350837,-0.153173585
wheel,1780713862.478885412,5.037513494,0.001942723,0.000272838,-1.215326797,-69.633096,0.001942723,0.000272838,-69.633096,0.000151035,-0.147707340
wheel,1780713862.499007225,5.057635307,0.001968224,0.000204582,-1.211163135,-69.394536,0.001968224,0.000204582,-69.394536,0.000324741,-0.144158756
wheel,1780713862.518939495,5.077567577,0.001942439,0.000272731,-1.206999472,-69.155976,0.001942439,0.000272731,-69.155976,0.000125928,-0.140630584
wheel,1780713862.539308786,5.097936869,0.001916339,0.000340760,-1.201910552,-68.864402,0.001916339,0.000340760,-68.864402,-0.000059291,-0.136725042
wheel,1780713862.558915615,5.117543697,0.001916339,0.000340760,-1.201910552,-68.864402,0.001916339,0.000340760,-68.864402,-0.000056327,-0.135357792
wheel,1780713862.578955889,5.137583971,0.001836436,0.000544225,-1.191270081,-68.254748,0.001836436,0.000544225,-68.254748,-0.000598906,-0.128694544
wheel,1780713862.598909855,5.157537937,0.001836436,0.000544225,-1.185718531,-67.936668,0.001836436,0.000544225,-67.936668,-0.000568961,-0.124625353
wheel,1780713862.618886948,5.177515030,0.001836436,0.000544225,-1.180166981,-67.618587,0.001836436,0.000544225,-67.618587,-0.000540513,-0.120600639
rtabmap,1780713862.630622387,5.800195217,0.027901828,0.059024017,-0.121188134,-6.943569,-0.051636413,0.040526957,69.689634,0.005079453,-0.255536020
wheel,1780713862.638879061,5.197507143,0.001864383,0.000476934,-1.174152802,-67.274000,0.001864383,0.000476934,-67.274000,-0.000331244,-0.116386178
wheel,1780713862.659368992,5.217997074,0.001864383,0.000476934,-1.174152802,-67.274000,0.001864383,0.000476934,-67.274000,-0.000314682,-0.115222316
wheel,1780713862.678925037,5.237553120,0.001892951,0.000409904,-1.161661815,-66.558319,0.001892951,0.000409904,-66.558319,-0.000112800,-0.107687874
wheel,1780713862.698932409,5.257560492,0.001863764,0.000476667,-1.155647636,-66.213732,0.001863764,0.000476667,-66.213732,-0.000289281,-0.103604548
wheel,1780713862.719033241,5.277661324,0.001893352,0.000410080,-1.149633457,-65.869145,0.001893352,0.000410080,-65.869145,-0.000093517,-0.099575610
wheel,1780713862.738884687,5.297512770,0.001893352,0.000410080,-1.142231390,-65.445038,0.001893352,0.000410080,-65.445038,-0.000088841,-0.094853362
wheel,1780713862.758893967,5.317522049,0.001893352,0.000410080,-1.142231390,-65.445038,0.001893352,0.000410080,-65.445038,-0.000084399,-0.093904829
wheel,1780713862.778885126,5.337513208,0.001924045,0.000343996,-1.129740403,-64.729357,0.001924045,0.000343996,-64.729357,0.000102060,-0.086717599
wheel,1780713862.799067020,5.357695103,0.001861347,0.000475547,-1.122338337,-64.305250,0.001861347,0.000475547,-64.305250,-0.000264072,-0.082182833
wheel,1780713862.818957806,5.377585888,0.001861347,0.000475547,-1.115861528,-63.934156,0.001861347,0.000475547,-63.934156,-0.000250868,-0.078104234
wheel,1780713862.838903189,5.397531271,0.001829104,0.000540889,-1.108922091,-63.536556,0.001829104,0.000540889,-63.536556,-0.000420975,-0.073844138
wheel,1780713862.859063387,5.417691469,0.001829104,0.000540889,-1.108922091,-63.536556,0.001829104,0.000540889,-63.536556,-0.000399926,-0.073105697
rtabmap,1780713862.863878727,6.033451557,0.030704509,0.056368571,-0.202409352,-11.597202,-0.048404967,0.042639817,65.036001,0.013303588,-0.348205835
wheel,1780713862.878998280,5.437626362,0.001862071,0.000475909,-1.093655329,-62.661835,0.001862071,0.000475909,-62.661835,-0.000197096,-0.064713029
wheel,1780713862.898920536,5.457548618,0.001862071,0.000475909,-1.086253262,-62.237727,0.001862071,0.000475909,-62.237727,-0.000187241,-0.060352201
wheel,1780713862.918905258,5.477533340,0.001827847,0.000540236,-1.077463308,-61.734100,0.001827847,0.000540236,-61.734100,-0.000360185,-0.055350184
wheel,1780713862.938910484,5.497538567,0.001827847,0.000540236,-1.069135983,-61.256980,0.001827847,0.000540236,-61.256980,-0.000342176,-0.050634108
wheel,1780713862.958918095,5.517546177,0.001827847,0.000540236,-1.069135983,-61.256980,0.001827847,0.000540236,-61.256980,-0.000325067,-0.050127767
wheel,1780713862.979468584,5.538096666,0.002498917,-0.000670663,-1.060346029,-60.753352,0.002498917,-0.000670663,-60.753352,0.003059167,-0.045349688
wheel,1780713862.998876810,5.557504892,0.001920411,0.000341502,-1.042766121,-59.746098,0.001920411,0.000341502,-59.746098,-0.000097222,-0.035838223
wheel,1780713863.018908739,5.577536821,0.001883423,0.000404280,-1.033976167,-59.242471,0.001883423,0.000404280,-59.242471,-0.000274259,-0.031091190
wheel,1780713863.039237261,5.597865343,0.001845885,0.000466731,-1.025186213,-58.738843,0.001845885,0.000466731,-58.738843,-0.000439763,-0.026456327
wheel,1780713863.059730291,5.618358374,0.001845885,0.000466731,-1.025186213,-58.738843,0.001845885,0.000466731,-58.738843,-0.000417775,-0.026191764
wheel,1780713863.079387188,5.638015270,0.001960916,0.000280854,-1.008068935,-57.758095,0.001960916,0.000280854,-57.758095,0.000158965,-0.017224459
wheel,1780713863.099215746,5.657843828,0.002039174,0.000157921,-0.999741610,-57.280975,0.002039174,0.000157921,-57.280975,0.000518509,-0.012852299
wheel,1780713863.121212959,5.679841042,0.002039174,0.000157921,-0.992339543,-56.856868,0.002039174,0.000157921,-56.856868,0.000492584,-0.009358482
rtabmap,1780713863.130562305,6.300135136,0.027912708,0.047786620,-0.318300681,-18.237286,-0.040700921,0.037939634,58.395917,-0.003785670,-0.434565008
wheel,1780713863.138991356,5.697619438,0.002039174,0.000157921,-0.984937477,-56.432761,0.002039174,0.000157921,-56.432761,0.000467955,-0.005102106
wheel,1780713863.158918381,5.717546463,0.002039174,0.000157921,-0.984937477,-56.432761,0.002039174,0.000157921,-56.432761,0.000444557,-0.005051085
wheel,1780713863.179242373,5.737870455,0.002120590,0.000037057,-0.971058602,-55.637560,0.002120590,0.000037057,-55.637560,0.000780892,0.001829201
wheel,1780713863.200231552,5.758859634,0.002161925,-0.000022948,-0.964119165,-55.239959,0.002161925,-0.000022948,-55.239959,0.000915387,0.005116431
wheel,1780713863.218934059,5.777562141,0.002203648,-0.000082684,-0.958104986,-54.895372,0.002203648,-0.000082684,-54.895372,0.001064455,0.008281630
wheel,1780713863.238917112,5.797545195,0.002161566,-0.000023200,-0.952090807,-54.550785,0.002161566,-0.000023200,-54.550785,0.000828929,0.011208274
wheel,1780713863.258882999,5.817511082,0.002161566,-0.000023200,-0.952090807,-54.550785,0.002161566,-0.000023200,-54.550785,0.000787482,0.011096191
wheel,1780713863.278905153,5.837533236,0.002204196,-0.000082292,-0.939599819,-53.835104,0.002204196,-0.000082292,-53.835104,0.000930097,0.017224852
wheel,1780713863.299037695,5.857665777,0.002204196,-0.000082292,-0.934048269,-53.517024,0.002204196,-0.000082292,-53.517024,0.000883592,0.019810692
wheel,1780713863.318888664,5.877516747,0.002291169,-0.000199222,-0.928496719,-53.198943,0.002291169,-0.000199222,-53.198943,0.001206367,0.022408427
rtabmap,1780713863.330367804,6.499940634,0.028955556,0.046081435,-0.384291488,-22.018280,-0.038800840,0.038560020,54.614922,0.007627951,-0.330274880
wheel,1780713863.338897228,5.897525311,0.002334992,-0.000257434,-0.922482540,-52.854356,0.002334992,-0.000257434,-52.854356,0.001328122,0.025190002
wheel,1780713863.359517097,5.918145180,0.002334992,-0.000257434,-0.922482540,-52.854356,0.002334992,-0.000257434,-52.854356,0.001261716,0.024938102
wheel,1780713863.379066944,5.937695026,0.002423633,-0.000373104,-0.911379441,-52.218195,0.002423633,-0.000373104,-52.218195,0.001571331,0.030367962
wheel,1780713863.398940325,5.957568407,0.002468420,-0.000430578,-0.906290520,-51.926622,0.002468420,-0.000430578,-51.926622,0.001676107,0.032625262
wheel,1780713863.418899775,5.977527857,0.002513499,-0.000487824,-0.901201599,-51.635048,0.002513499,-0.000487824,-51.635048,0.001774814,0.034848395
wheel,1780713863.440761566,5.999389648,0.002468129,-0.000430809,-0.896112678,-51.343474,0.002468129,-0.000430809,-51.343474,0.001519425,0.036827706
wheel,1780713863.458912373,6.017540455,0.002468129,-0.000430809,-0.896112678,-51.343474,0.002468129,-0.000430809,-51.343474,0.001443453,0.036459429
wheel,1780713863.478874207,6.037502289,0.002559789,-0.000544101,-0.885009579,-50.707314,0.002559789,-0.000544101,-50.707314,0.001736198,0.041655471
wheel,1780713863.498934269,6.057562351,0.002513528,-0.000487806,-0.880845916,-50.468753,0.002513528,-0.000487806,-50.468753,0.001467719,0.043315131
wheel,1780713863.519067049,6.077695131,0.002466981,-0.000431748,-0.874831737,-50.124166,0.002466981,-0.000431748,-50.124166,0.001213419,0.045868494
rtabmap,1780713863.530455589,6.700028419,0.027748799,0.044430606,-0.438670545,-25.133971,-0.037473715,0.037004308,51.499232,-0.002498108,-0.271775991
wheel,1780713863.538944721,6.097572803,0.002420124,-0.000375948,-0.869742816,-49.832593,0.002420124,-0.000375948,-49.832593,0.000969452,0.047970143
wheel,1780713863.558930397,6.117558479,0.002420124,-0.000375948,-0.869742816,-49.832593,0.002420124,-0.000375948,-49.832593,0.000920979,0.047490442
wheel,1780713863.578911066,6.137539148,0.002372804,-0.000320541,-0.858177088,-49.169925,0.002372804,-0.000320541,-49.169925,0.000692615,0.052803306
wheel,1780713863.599374056,6.158002138,0.002324998,-0.000265552,-0.852162908,-48.825338,0.002324998,-0.000265552,-48.825338,0.000479603,0.055219986
wheel,1780713863.618900537,6.177528620,0.002276838,-0.000210873,-0.845223471,-48.427738,0.002276838,-0.000210873,-48.427738,0.000269409,0.058214717
wheel,1780713863.638911963,6.197540045,0.002228274,-0.000156553,-0.837358775,-47.977124,0.002228274,-0.000156553,-47.977124,0.000073871,0.061562906
wheel,1780713863.658873320,6.217501402,0.002228274,-0.000156553,-0.837358775,-47.977124,0.002228274,-0.000156553,-47.977124,0.000070178,0.060947277
wheel,1780713863.678874254,6.237502337,0.002129921,-0.000049020,-0.822554642,-47.128909,0.002129921,-0.000049020,-47.128909,-0.000297648,0.067739790
rtabmap,1780713863.697077751,6.866650581,0.024913877,0.039943065,-0.498050510,-28.536192,-0.033763131,0.033208736,48.097011,-0.003963955,-0.356374919
wheel,1780713863.698942423,6.257570505,0.002080113,0.000004163,-0.813764688,-46.625282,0.002080113,0.000004163,-46.625282,-0.000464350,0.071443481
wheel,1780713863.718952656,6.277580738,0.002080113,0.000004163,-0.805437364,-46.148162,0.002080113,0.000004163,-46.148162,-0.000441132,0.074890926
wheel,1780713863.738912106,6.297540188,0.002080113,0.000004163,-0.796184780,-45.618028,0.002080113,0.000004163,-45.618028,-0.000419076,0.078776822
wheel,1780713863.758899689,6.317527771,0.002080113,0.000004163,-0.796184780,-45.618028,0.002080113,0.000004163,-45.618028,-0.000398122,0.077989054
wheel,1780713863.778921366,6.337549448,0.002080113,0.000004163,-0.778604872,-44.610773,0.002080113,0.000004163,-44.610773,-0.000378216,0.085990646
wheel,1780713863.798930883,6.357558966,0.002184376,-0.000097651,-0.768427031,-44.027626,0.002184376,-0.000097651,-44.027626,0.000004825,0.090216997
wheel,1780713863.818893433,6.377521515,0.002236917,-0.000148134,-0.762412852,-43.683039,0.002236917,-0.000148134,-43.683039,0.000187088,0.092327594
wheel,1780713863.838881254,6.397509336,0.002342722,-0.000248344,-0.754085527,-43.205918,0.002342722,-0.000248344,-43.205918,0.000542263,0.095570369
wheel,1780713863.858905315,6.417533398,0.002342722,-0.000248344,-0.754085527,-43.205918,0.002342722,-0.000248344,-43.205918,0.000515150,0.094614665
wheel,1780713863.878917217,6.437545300,0.002449679,-0.000347324,-0.739281394,-42.357704,0.002449679,-0.000347324,-42.357704,0.000853448,0.101065213
wheel,1780713863.898967743,6.457595825,0.002503692,-0.000396229,-0.732341957,-41.960103,0.002503692,-0.000396229,-41.960103,0.000992557,0.103517060
wheel,1780713863.918888569,6.477516651,0.002449341,-0.000347700,-0.725402519,-41.562503,0.002449341,-0.000347700,-41.562503,0.000760130,0.105963773
wheel,1780713863.938911200,6.497539282,0.002504005,-0.000395876,-0.719388340,-41.217916,0.002504005,-0.000395876,-41.217916,0.000904100,0.107908183
wheel,1780713863.958887815,6.517515898,0.002504005,-0.000395876,-0.719388340,-41.217916,0.002504005,-0.000395876,-41.217916,0.000858895,0.106829102
rtabmap,1780713863.964317083,7.133889914,0.025087807,0.034676518,-0.605579391,-34.697143,-0.028599044,0.032160412,41.936060,0.009986199,-0.402369082
wheel,1780713863.979595184,6.538223267,0.002559135,-0.000443519,-0.705972095,-40.449221,0.002559135,-0.000443519,-40.449221,0.000991894,0.112240006
wheel,1780713864.001204014,6.559832096,0.002392234,-0.000302358,-0.698107399,-39.998608,0.002392234,-0.000302358,-39.998608,0.000436527,0.114757020
wheel,1780713864.020205259,6.578833342,0.002392234,-0.000302358,-0.692555849,-39.680527,0.002392234,-0.000302358,-39.680527,0.000414701,0.116531017
wheel,1780713864.038900614,6.597528696,0.002392234,-0.000302358,-0.685153783,-39.256420,0.002392234,-0.000302358,-39.256420,0.000393966,0.119325419
wheel,1780713864.058904648,6.617532730,0.002392234,-0.000302358,-0.685153783,-39.256420,0.002392234,-0.000302358,-39.256420,0.000374268,0.118132165
wheel,1780713864.078887224,6.637515306,0.002448962,-0.000348086,-0.671737537,-38.487726,0.002448962,-0.000348086,-38.487726,0.000537869,0.123664655
wheel,1780713864.099302530,6.657930613,0.002448962,-0.000348086,-0.666185987,-38.169645,0.002448962,-0.000348086,-38.169645,0.000510976,0.125147348
wheel,1780713864.119104862,6.677732944,0.002448962,-0.000348086,-0.658783921,-37.745538,0.002448962,-0.000348086,-37.745538,0.000485427,0.127633671
wheel,1780713864.138990641,6.697618723,0.002333441,-0.000259251,-0.652307112,-37.374444,0.002333441,-0.000259251,-37.374444,0.000094281,0.129618445
wheel,1780713864.158923626,6.717551708,0.002333441,-0.000259251,-0.652307112,-37.374444,0.002333441,-0.000259251,-37.374444,0.000089566,0.128322261
wheel,1780713864.180212975,6.738841057,0.002100603,-0.000083943,-0.638428238,-36.579244,0.002100603,-0.000083943,-36.579244,-0.000599294,0.133556961
wheel,1780713864.198908806,6.757536888,0.002276531,-0.000213681,-0.632414059,-36.234656,0.002276531,-0.000213681,-36.234656,0.000015243,0.135438083
wheel,1780713864.220215321,6.778843403,0.002276531,-0.000213681,-0.625937250,-35.863563,0.002276531,-0.000213681,-35.863563,0.000014481,0.137123391
wheel,1780713864.241226912,6.799854994,0.002158155,-0.000128688,-0.619460442,-35.492469,0.002158155,-0.000128688,-35.492469,-0.000333036,0.138834755
wheel,1780713864.261198997,6.819827080,0.002158155,-0.000128688,-0.619460442,-35.492469,0.002158155,-0.000128688,-35.492469,-0.000316384,0.137446408
wheel,1780713864.278890133,6.837518215,0.001859922,0.000080565,-0.604193680,-34.617748,0.001859922,0.000080565,-34.617748,-0.001330359,0.144702602
rtabmap,1780713864.297521830,7.467094660,0.019785145,0.029136615,-0.722205909,-41.379351,-0.024435108,0.025720662,35.253852,-0.003619925,-0.350014418
wheel,1780713864.298928738,6.857556820,0.001859922,0.000080565,-0.597716872,-34.246654,0.001859922,0.000080565,-34.246654,-0.001263841,0.146487933
wheel,1780713864.318928242,6.877556324,0.001859922,0.000080565,-0.589389547,-33.769534,0.001859922,0.000080565,-33.769534,-0.001200649,0.149187366
wheel,1780713864.339583158,6.898211241,0.001799193,0.000120828,-0.581524851,-33.318920,0.001799193,0.000120828,-33.318920,-0.001316958,0.151502232
wheel,1780713864.359347343,6.917975426,0.001799193,0.000120828,-0.581524851,-33.318920,0.001799193,0.000120828,-33.318920,-0.001251110,0.149987210
wheel,1780713864.378887892,6.937515974,0.001554246,0.000278778,-0.563944943,-32.311665,0.001554246,0.000278778,-32.311665,-0.001934328,0.157483967
wheel,1780713864.398900270,6.957528353,0.001554246,0.000278778,-0.555617618,-31.834545,0.001554246,0.000278778,-31.834545,-0.001837612,0.160070363
wheel,1780713864.418889761,6.977517843,0.001492157,0.000316910,-0.545902406,-31.277904,0.001492157,0.000316910,-31.277904,-0.001927972,0.163329414
wheel,1780713864.438904047,6.997532129,0.001679476,0.000204241,-0.537112452,-30.774277,0.001679476,0.000204241,-30.774277,-0.001285457,0.166088169
wheel,1780713864.458896399,7.017524481,0.001679476,0.000204241,-0.537112452,-30.774277,0.001679476,0.000204241,-30.774277,-0.001221184,0.164427287
wheel,1780713864.478895664,7.037523746,0.001616555,0.000240986,-0.519995173,-29.793529,0.001616555,0.000240986,-29.793529,-0.001342296,0.171342172
wheel,1780713864.499511957,7.058140039,0.001616555,0.000240986,-0.511667848,-29.316408,0.001616555,0.000240986,-29.316408,-0.001275181,0.173668227
wheel,1780713864.518956184,7.077584267,0.001743981,0.000170280,-0.501490007,-28.733261,0.001743981,0.000170280,-28.733261,-0.000836661,0.177166307
rtabmap,1780713864.530629635,7.700202465,0.020282820,0.024450004,-0.826470311,-47.353261,-0.019760403,0.025121384,29.279942,0.014892127,-0.447279006
wheel,1780713864.538898945,7.097527027,0.001807994,0.000135474,-0.494550570,-28.335660,0.001807994,0.000135474,-28.335660,-0.000612173,0.178873780
wheel,1780713864.559028387,7.117656469,0.001807994,0.000135474,-0.494550570,-28.335660,0.001807994,0.000135474,-28.335660,-0.000581564,0.177085042
wheel,1780713864.578903913,7.137531996,0.001807994,0.000135474,-0.478821178,-27.434433,0.001807994,0.000135474,-27.434433,-0.000552486,0.183228236
wheel,1780713864.598942757,7.157570839,0.001743178,0.000168760,-0.470031224,-26.930805,0.001743178,0.000168760,-26.930805,-0.000706753,0.185784448
wheel,1780713864.619011879,7.177639961,0.001743178,0.000168760,-0.463554416,-26.559712,0.001743178,0.000168760,-26.559712,-0.000671416,0.187153088
wheel,1780713864.638897896,7.197525978,0.001808465,0.000136407,-0.456614979,-26.162111,0.001808465,0.000136407,-26.162111,-0.000454680,0.188770410
wheel,1780713864.658875227,7.217503309,0.001808465,0.000136407,-0.456614979,-26.162111,0.001808465,0.000136407,-26.162111,-0.000431946,0.186882706
wheel,1780713864.679345369,7.237973452,0.001611581,0.000231377,-0.442273475,-25.340403,0.001611581,0.000231377,-25.340403,-0.000944901,0.192028108
wheel,1780713864.698944330,7.257572412,0.001545606,0.000262304,-0.434408779,-24.889790,0.001545606,0.000262304,-24.889790,-0.001083333,0.194116105
wheel,1780713864.718926430,7.277554512,0.001611808,0.000231867,-0.427469342,-24.492189,0.001611808,0.000231867,-24.492189,-0.000846817,0.195648268
wheel,1780713864.738897085,7.297525167,0.001678220,0.000201890,-0.420529904,-24.094589,0.001678220,0.000201890,-24.094589,-0.000622075,0.197166105
wheel,1780713864.758918762,7.317546844,0.001678220,0.000201890,-0.420529904,-24.094589,0.001678220,0.000201890,-24.094589,-0.000590971,0.195194444
wheel,1780713864.778918505,7.337546587,0.002744225,-0.000270110,-0.413127838,-23.670482,0.002744225,-0.000270110,-23.670482,0.002352831,0.196943139
wheel,1780713864.798906803,7.357534885,0.001807316,0.000133375,-0.400174221,-22.928294,0.001807316,0.000133375,-22.928294,-0.000316425,0.201453998
wheel,1780713864.819008827,7.377636909,0.001807316,0.000133375,-0.393697413,-22.557200,0.001807316,0.000133375,-22.557200,-0.000300603,0.202663492
wheel,1780713864.838930845,7.397558928,0.001874702,0.000105658,-0.386757976,-22.159600,0.001874702,0.000105658,-22.159600,-0.000102807,0.204118116
wheel,1780713864.858929873,7.417557955,0.001874702,0.000105658,-0.386757976,-22.159600,0.001874702,0.000105658,-22.159600,-0.000097667,0.202076934
wheel,1780713864.878906488,7.437534571,0.002010020,0.000051566,-0.373804359,-21.417412,0.002010020,0.000051566,-21.417412,0.000271920,0.206539781
wheel,1780713864.898959160,7.457587242,0.002010020,0.000051566,-0.367327551,-21.046318,0.002010020,0.000051566,-21.046318,0.000258324,0.207705088
wheel,1780713864.921339989,7.479968071,0.002010020,0.000051566,-0.360850743,-20.675225,0.002010020,0.000051566,-20.675225,0.000245408,0.208521299
rtabmap,1780713864.930542707,8.100115538,0.012224874,0.018300408,-0.972045497,-55.694104,-0.015640270,0.015860038,20.939098,-0.002339917,-0.364016414
wheel,1780713864.938927650,7.497555733,0.001941759,0.000077056,-0.353911306,-20.277624,0.001941759,0.000077056,-20.277624,0.000025939,0.210382730
wheel,1780713864.958896875,7.517524958,0.001941759,0.000077056,-0.353911306,-20.277624,0.001941759,0.000077056,-20.277624,0.000024642,0.208278903
wheel,1780713864.980546951,7.539175034,0.002010276,0.000052262,-0.340495060,-19.508930,0.002010276,0.000052262,-19.508930,0.000191671,0.212392427
wheel,1780713864.998916388,7.557544470,0.001941511,0.000076357,-0.333555623,-19.111329,0.001941511,0.000076357,-19.111329,-0.000016275,0.214046848
