source,t,rel_t,x,y,yaw_rad,yaw_deg,rel_x,rel_y,rel_yaw_deg,vx,wz
wheel,1780714390.529085636,6.360235214,-1.527988390,0.042307543,-0.052277095,-2.995257,-1.527988390,0.042307543,-2.995257,-0.251276128,-0.006272852
wheel,1780714390.548804283,6.379953861,-1.532936380,0.042566445,-0.052277095,-2.995257,-1.532936380,0.042566445,-2.995257,-0.251275351,-0.006210123
wheel,1780714390.569815636,6.400965214,-1.537884369,0.042825348,-0.052277095,-2.995257,-1.537884369,0.042825348,-2.995257,-0.250500915,-0.006148022
wheel,1780714390.588755131,6.419904709,-1.537884369,0.042825348,-0.052277095,-2.995257,-1.537884369,0.042825348,-2.995257,-0.237975869,-0.006086542
wheel,1780714390.608789206,6.439938784,-1.548071158,0.043363095,-0.053202353,-3.048270,-1.548071158,0.043363095,-3.048270,-0.251535224,-0.006487502
wheel,1780714390.628767252,6.459916830,-1.552364004,0.043592696,-0.053664982,-3.074777,-1.552364004,0.043592696,-3.074777,-0.249718368,-0.006654210
wheel,1780714390.649119139,6.480268717,-1.557602666,0.043874099,-0.053664982,-3.074777,-1.557602666,0.043874099,-3.074777,-0.250121519,-0.006587668
wheel,1780714390.669319868,6.500469446,-1.562186438,0.044121387,-0.054127611,-3.101284,-1.562186438,0.044121387,-3.101284,-0.248976028,-0.006750777
wheel,1780714390.689096689,6.520246267,-1.562186438,0.044121387,-0.054127611,-3.101284,-1.562186438,0.044121387,-3.101284,-0.236527226,-0.006683270
wheel,1780714390.710348606,6.541498184,-1.571935927,0.044649619,-0.054127611,-3.101284,-1.571935927,0.044649619,-3.101284,-0.247672155,-0.006616437
wheel,1780714390.729654312,6.560803890,-1.577101636,0.044930698,-0.054590241,-3.127790,-1.577101636,0.044930698,-3.127790,-0.248688869,-0.006789938
rtabmap,1780714390.730337381,6.767083883,1.628325462,-0.058946967,-0.019913760,-1.140974,1.627717177,0.073860324,3.530391,0.257466853,0.009342245
wheel,1780714390.749537468,6.580687046,-1.577101636,0.044930698,-0.054590241,-3.127790,-1.577101636,0.044930698,-3.127790,-0.236254425,-0.006722039
wheel,1780714390.768873930,6.600023508,-1.587360039,0.045493644,-0.055052870,-3.154297,-1.587360039,0.045493644,-3.154297,-0.251021438,-0.006894195
wheel,1780714390.788839579,6.619989157,-1.587360039,0.045493644,-0.055052870,-3.154297,-1.587360039,0.045493644,-3.154297,-0.238470366,-0.006825253
wheel,1780714390.810238600,6.641388178,-1.596308630,0.045988864,-0.055515499,-3.180804,-1.596308630,0.045988864,-3.180804,-0.247486087,-0.006973175
wheel,1780714390.828835964,6.659985542,-1.601255627,0.046266078,-0.056440757,-3.233817,-1.601255627,0.046266078,-3.233817,-0.248434108,-0.007401009
wheel,1780714390.848901033,6.680050611,-1.606275309,0.046548529,-0.055978128,-3.207310,-1.606275309,0.046548529,-3.207310,-0.248543379,-0.007096386
wheel,1780714390.868868828,6.700018406,-1.611149493,0.046822793,-0.056440757,-3.233817,-1.611149493,0.046822793,-3.233817,-0.248339316,-0.007257084
wheel,1780714390.888803005,6.719952583,-1.611149493,0.046822793,-0.056440757,-3.233817,-1.611149493,0.046822793,-3.233817,-0.235922351,-0.007184514
wheel,1780714390.908784866,6.739934444,-1.620897734,0.047373576,-0.056440757,-3.233817,-1.620897734,0.047373576,-3.233817,-0.248557862,-0.007112668
wheel,1780714390.929032087,6.760181665,-1.625917285,0.047658349,-0.056903386,-3.260324,-1.625917285,0.047658349,-3.260324,-0.248545117,-0.007270024
wheel,1780714390.948789597,6.779939175,-1.630791213,0.047937123,-0.057366016,-3.286831,-1.630791213,0.047937123,-3.286831,-0.248475222,-0.007431531
wheel,1780714390.969289303,6.800438881,-1.636174286,0.048246268,-0.057366016,-3.286831,-1.636174286,0.048246268,-3.286831,-0.249200283,-0.007357216
wheel,1780714390.988831043,6.819980621,-1.636174286,0.048246268,-0.057366016,-3.286831,-1.636174286,0.048246268,-3.286831,-0.236740269,-0.007283643
rtabmap,1780714390.996894598,7.033641100,1.697242379,-0.063100256,-0.016417531,-0.940655,1.696743412,0.075333453,3.730710,0.258803725,0.013116249
wheel,1780714391.008816719,6.839966297,-1.645412681,0.048778964,-0.057828645,-3.313337,-1.645412681,0.048778964,-3.313337,-0.248054462,-0.007442290
wheel,1780714391.028806210,6.859955788,-1.650359157,0.049065331,-0.057828645,-3.313337,-1.650359157,0.049065331,-3.313337,-0.248045738,-0.007367867
wheel,1780714391.048773050,6.879922628,-1.655378442,0.049354748,-0.057366016,-3.286831,-1.655378442,0.049354748,-3.286831,-0.248232780,-0.007062501
wheel,1780714391.068767786,6.899917364,-1.660252241,0.049635777,-0.057828645,-3.313337,-1.660252241,0.049635777,-3.313337,-0.248029089,-0.007223251
wheel,1780714391.088818550,6.919968128,-1.660252241,0.049635777,-0.057828645,-3.313337,-1.660252241,0.049635777,-3.313337,-0.235627635,-0.007151019
wheel,1780714391.108816147,6.939965725,-1.670144926,0.050213088,-0.058753903,-3.366351,-1.670144926,0.050213088,-3.366351,-0.248624499,-0.007542221
wheel,1780714391.129090071,6.960239649,-1.675309280,0.050518063,-0.059216532,-3.392857,-1.675309280,0.050518063,-3.392857,-0.248950705,-0.007694967
wheel,1780714391.149799347,6.980948925,-1.680037209,0.050797264,-0.058753903,-3.366351,-1.680037209,0.050797264,-3.366351,-0.247940430,-0.007394578
wheel,1780714391.169332504,7.000482082,-1.684983283,0.051090497,-0.059679161,-3.419364,-1.684983283,0.051090497,-3.419364,-0.248223566,-0.007794215
wheel,1780714391.188774824,7.019924402,-1.684983283,0.051090497,-0.059679161,-3.419364,-1.684983283,0.051090497,-3.419364,-0.235812387,-0.007716272
wheel,1780714391.208782196,7.039931774,-1.695020626,0.051690229,-0.059679161,-3.419364,-1.695020626,0.051690229,-3.419364,-0.249149420,-0.007639110
wheel,1780714391.228856802,7.060006380,-1.699821095,0.051977058,-0.059679161,-3.419364,-1.699821095,0.051977058,-3.419364,-0.248675109,-0.007562719
wheel,1780714391.248747587,7.079897165,-1.704621564,0.052263886,-0.059679161,-3.419364,-1.704621564,0.052263886,-3.419364,-0.248323858,-0.007487091
wheel,1780714391.268799543,7.099949121,-1.709567364,0.052561695,-0.060604420,-3.472377,-1.709567364,0.052561695,-3.472377,-0.248264670,-0.007873733
wheel,1780714391.289817333,7.120966911,-1.709567364,0.052561695,-0.060604420,-3.472377,-1.709567364,0.052561695,-3.472377,-0.235851436,-0.007794996
wheel,1780714391.308974743,7.140124321,-1.719531278,0.053168605,-0.061067049,-3.498884,-1.719531278,0.053168605,-3.498884,-0.250112765,-0.007958537
wheel,1780714391.328811646,7.159961224,-1.724331344,0.053462096,-0.061067049,-3.498884,-1.724331344,0.053462096,-3.498884,-0.249728405,-0.007878952
wheel,1780714391.348853588,7.180003166,-1.729131410,0.053755587,-0.061067049,-3.498884,-1.729131410,0.053755587,-3.498884,-0.249238115,-0.007800162
rtabmap,1780714391.363245487,7.399991989,1.794682264,-0.058281191,-0.013284684,-0.761156,1.793467156,0.088072054,3.910209,0.265722185,0.008551490
wheel,1780714391.368875742,7.200025320,-1.734585953,0.054090361,-0.061529678,-3.525391,-1.734585953,0.054090361,-3.525391,-0.250422135,-0.007953203
wheel,1780714391.392854691,7.224004269,-1.734585953,0.054090361,-0.061529678,-3.525391,-1.734585953,0.054090361,-3.525391,-0.237901029,-0.007873671
wheel,1780714391.409005880,7.240155458,-1.744841072,0.054710248,-0.059216532,-3.392857,-1.744841072,0.054710248,-3.392857,-0.257813527,-0.006362646
wheel,1780714391.428752661,7.259902239,-1.748768399,0.054950377,-0.062917565,-3.604911,-1.748768399,0.054950377,-3.604911,-0.254884799,-0.008173107
wheel,1780714391.448932648,7.280082226,-1.753786000,0.055267654,-0.063380195,-3.631418,-1.753786000,0.055267654,-3.631418,-0.254603106,-0.008320731
wheel,1780714391.468778849,7.299928427,-1.758875792,0.055597772,-0.066155970,-3.790458,-1.758875792,0.055597772,-3.790458,-0.254719125,-0.009635746
wheel,1780714391.492199421,7.323348999,-1.761273764,0.055775039,-0.081422732,-4.665179,-1.761273764,0.055775039,-4.665179,-0.247115829,-0.016057053
wheel,1780714391.508923531,7.340073109,-1.768613262,0.056314187,-0.065230711,-3.737444,-1.768613262,0.056314187,-3.737444,-0.256764222,-0.006213673
wheel,1780714391.529941082,7.361090660,-1.773412352,0.056623220,-0.063380195,-3.631418,-1.773412352,0.056623220,-3.631418,-0.255365872,-0.005271124
wheel,1780714391.548851728,7.380001307,-1.773412352,0.056623220,-0.063380195,-3.631418,-1.773412352,0.056623220,-3.631418,-0.242597578,-0.005218412
wheel,1780714391.568852663,7.400002241,-1.783738279,0.057278557,-0.063380195,-3.631418,-1.783738279,0.057278557,-3.631418,-0.256334477,-0.005166228
wheel,1780714391.591684103,7.422833681,-1.783738279,0.057278557,-0.063380195,-3.631418,-1.783738279,0.057278557,-3.631418,-0.243517753,-0.005114566
wheel,1780714391.608954430,7.440104008,-1.792827869,0.057857541,-0.063842824,-3.657924,-1.792827869,0.057857541,-3.657924,-0.257723574,-0.005331425
wheel,1780714391.630283833,7.461433411,-1.792827869,0.057857541,-0.063842824,-3.657924,-1.792827869,0.057857541,-3.657924,-0.244837395,-0.005278111
wheel,1780714391.648757935,7.479907513,-1.802717197,0.058489763,-0.063842824,-3.657924,-1.802717197,0.058489763,-3.657924,-0.259417625,-0.005225330
wheel,1780714391.669549227,7.500698805,-1.807734503,0.058811683,-0.064305453,-3.684431,-1.807734503,0.058811683,-3.684431,-0.258535772,-0.005395557
wheel,1780714391.689197302,7.520346880,-1.807734503,0.058811683,-0.064305453,-3.684431,-1.807734503,0.058811683,-3.684431,-0.245608984,-0.005341601
wheel,1780714391.708750963,7.539900541,-1.818714728,0.059511095,-0.062917565,-3.604911,-1.818714728,0.059511095,-3.604911,-0.261462938,-0.004578393
rtabmap,1780714391.730072737,7.766819239,1.891078234,-0.056434199,-0.009457997,-0.541903,1.889392499,0.097763437,4.129462,0.262692988,0.010431853
wheel,1780714391.730204344,7.561353922,-1.822714148,0.059765848,-0.064305453,-3.684431,-1.822714148,0.059765848,-3.684431,-0.257730285,-0.005179569
wheel,1780714391.751183987,7.582333565,-1.822714148,0.059765848,-0.064305453,-3.684431,-1.822714148,0.059765848,-3.684431,-0.244843771,-0.005127774
wheel,1780714391.768743992,7.599893570,-1.832384607,0.060395309,-0.065693340,-3.763951,-1.832384607,0.060395309,-3.763951,-0.260194573,-0.005866843
wheel,1780714391.788814545,7.619964123,-1.832384607,0.060395309,-0.065693340,-3.763951,-1.832384607,0.060395309,-3.763951,-0.247184844,-0.005808174
wheel,1780714391.808801651,7.639951229,-1.842272749,0.061045830,-0.065693340,-3.763951,-1.842272749,0.061045830,-3.763951,-0.259613305,-0.005750093
wheel,1780714391.828819275,7.659968853,-1.847216819,0.061371091,-0.065693340,-3.763951,-1.847216819,0.061371091,-3.763951,-0.259012611,-0.005692592
wheel,1780714391.848850489,7.680000067,-1.852160890,0.061696351,-0.065693340,-3.763951,-1.852160890,0.061696351,-3.763951,-0.258425160,-0.005635666
wheel,1780714391.872421503,7.703571081,-1.852160890,0.061696351,-0.065693340,-3.763951,-1.852160890,0.061696351,-3.763951,-0.245503902,-0.005579309
wheel,1780714391.888774872,7.719924450,-1.857032328,0.062015702,-0.065230711,-3.737444,-1.857032328,0.062015702,-3.737444,-0.248155189,-0.005240617
wheel,1780714391.908756971,7.739906549,-1.867502125,0.062704489,-0.066155970,-3.790458,-1.867502125,0.062704489,-3.790458,-0.262002001,-0.005651254
wheel,1780714391.928765774,7.759915352,-1.871937043,0.062999344,-0.066618599,-3.816965,-1.871937043,0.062999344,-3.816965,-0.260008654,-0.005825952
wheel,1780714391.948801517,7.779951096,-1.871937043,0.062999344,-0.066618599,-3.816965,-1.871937043,0.062999344,-3.816965,-0.247008222,-0.005767692
wheel,1780714391.969120026,7.800269604,-1.881751725,0.063656434,-0.067081228,-3.843471,-1.881751725,0.063656434,-3.843471,-0.258860825,-0.005937674
wheel,1780714391.990816832,7.821966410,-1.881751725,0.063656434,-0.067081228,-3.843471,-1.881751725,0.063656434,-3.843471,-0.245917784,-0.005878298
wheel,1780714392.008755922,7.839905500,-1.891493553,0.064310910,-0.067081228,-3.843471,-1.891493553,0.064310910,-3.843471,-0.260835254,-0.005819515
wheel,1780714392.028962851,7.860112429,-1.897164170,0.064691873,-0.067081228,-3.843471,-1.897164170,0.064691873,-3.843471,-0.261859475,-0.005761319
rtabmap,1780714392.030929089,8.067675591,1.970803022,-0.054122534,-0.005476280,-0.313768,1.968664196,0.106560243,4.357597,0.264908463,0.013234613
wheel,1780714392.048746824,7.879896402,-1.899564437,0.064834732,-0.051814466,-2.968750,-1.899564437,0.064834732,-2.968750,-0.254846212,0.002016561
wheel,1780714392.068800688,7.899950266,-1.906619769,0.065254651,-0.067081228,-3.843471,-1.906619769,0.065254651,-3.843471,-0.259715097,-0.005611779
wheel,1780714392.088761330,7.919910908,-1.906619769,0.065254651,-0.067081228,-3.843471,-1.906619769,0.065254651,-3.843471,-0.246729342,-0.005555661
wheel,1780714392.109126329,7.940275908,-1.916506998,0.065918896,-0.067081228,-3.843471,-1.916506998,0.065918896,-3.843471,-0.258740036,-0.005500105
wheel,1780714392.128791571,7.959941149,-1.921450766,0.066248731,-0.066155970,-3.790458,-1.921450766,0.066248731,-3.790458,-0.258392090,-0.004974924
wheel,1780714392.150245190,7.981394768,-1.926394685,0.066576278,-0.066155970,-3.790458,-1.926394685,0.066576278,-3.790458,-0.257020219,-0.004925175
wheel,1780714392.168789148,7.999938726,-1.931411386,0.066907483,-0.065693340,-3.763951,-1.931411386,0.066907483,-3.763951,-0.257725514,-0.004626440
wheel,1780714392.188756227,8.019905806,-1.931411386,0.066907483,-0.065693340,-3.763951,-1.931411386,0.066907483,-3.763951,-0.244839239,-0.004580175
wheel,1780714392.208790302,8.039939880,-1.941154114,0.067548437,-0.065693340,-3.763951,-1.941154114,0.067548437,-3.763951,-0.256967551,-0.004534374
wheel,1780714392.229105473,8.060255051,-1.945952624,0.067866351,-0.066618599,-3.816965,-1.945952624,0.067866351,-3.816965,-0.255955091,-0.004944476
wheel,1780714392.248795033,8.079944611,-1.950678212,0.068182728,-0.067081228,-3.843471,-1.950678212,0.068182728,-3.843471,-0.255185310,-0.005130010
wheel,1780714392.269231558,8.100381136,-1.955040088,0.068477795,-0.068006486,-3.896485,-1.955040088,0.068477795,-3.896485,-0.253121203,-0.005531415
wheel,1780714392.288775206,8.119924784,-1.956567184,0.068574357,-0.058291274,-3.339844,-1.956567184,0.068574357,-3.339844,-0.244379688,-0.000505250
rtabmap,1780714392.297160149,8.333906651,2.043602705,-0.051748097,-0.002328186,-0.133395,2.041028678,0.114855628,4.537970,0.273392648,0.011824669
wheel,1780714392.308781147,8.139930725,-1.959257703,0.068745737,-0.068931744,-3.949498,-1.959257703,0.068745737,-3.949498,-0.238898872,-0.005819043
wheel,1780714392.330355406,8.161504984,-1.959475766,0.068760944,-0.070319632,-4.029018,-1.959475766,0.068760944,-4.029018,-0.227461026,-0.006404786
wheel,1780714392.348812103,8.179961681,-1.959911884,0.068791459,-0.069394374,-3.976005,-1.959911884,0.068791459,-3.976005,-0.217270905,-0.005840026
wheel,1780714392.368952036,8.200101614,-1.959911884,0.068791459,-0.069394374,-3.976005,-1.959911884,0.068791459,-3.976005,-0.206407360,-0.005781626
wheel,1780714392.389001608,8.220151186,-1.960275333,0.068816637,-0.068931744,-3.949498,-1.960275333,0.068816637,-3.949498,-0.196995444,-0.005493092
wheel,1780714392.408824444,8.239974022,-1.959475694,0.068761986,-0.067543857,-3.869978,-1.959475694,0.068761986,-3.869978,-0.185123247,-0.004737754
wheel,1780714392.430262327,8.261411905,-1.958021735,0.068663631,-0.067543857,-3.869978,-1.958021735,0.068663631,-3.869978,-0.172468048,-0.004690377
wheel,1780714392.448787928,8.279937506,-1.956495007,0.068561417,-0.066155970,-3.790458,-1.956495007,0.068561417,-3.790458,-0.159716106,-0.003894531
wheel,1780714392.470108032,8.301257610,-1.955040913,0.068465079,-0.066155970,-3.790458,-1.955040913,0.068465079,-3.790458,-0.148313174,-0.003855586
wheel,1780714392.488822222,8.319971800,-1.953368679,0.068354678,-0.065693340,-3.763951,-1.953368679,0.068354678,-3.763951,-0.136420423,-0.003569848
wheel,1780714392.510226250,8.341375828,-1.952278092,0.068282677,-0.066155970,-3.790458,-1.952278092,0.068282677,-3.790458,-0.127046006,-0.003750310
wheel,1780714392.530049562,8.361199141,-1.950751270,0.068181876,-0.065693340,-3.763951,-1.950751270,0.068181876,-3.763951,-0.116832388,-0.003479318
wheel,1780714392.548797846,8.379947424,-1.949079036,0.068071474,-0.066155970,-3.790458,-1.949079036,0.068071474,-3.790458,-0.106523861,-0.003691145
wheel,1780714392.568806410,8.399955988,-1.947188714,0.067946235,-0.066155970,-3.790458,-1.947188714,0.067946235,-3.790458,-0.096459464,-0.003654233
wheel,1780714392.588883162,8.420032740,-1.947188714,0.067946235,-0.066155970,-3.790458,-1.947188714,0.067946235,-3.790458,-0.091636491,-0.003617691
wheel,1780714392.608767986,8.439917564,-1.944062459,0.067738386,-0.066618599,-3.816965,-1.944062459,0.067738386,-3.816965,-0.079178957,-0.003814093
wheel,1780714392.628785372,8.459934950,-1.943044625,0.067670479,-0.066618599,-3.816965,-1.943044625,0.067670479,-3.816965,-0.072671586,-0.003775952
wheel,1780714392.648753405,8.479902983,-1.942390313,0.067626673,-0.067081228,-3.843471,-1.942390313,0.067626673,-3.843471,-0.067396254,-0.003969834
wheel,1780714392.668824196,8.499973774,-1.942390313,0.067626673,-0.067081228,-3.843471,-1.942390313,0.067626673,-3.843471,-0.064026441,-0.003930135
wheel,1780714392.688788176,8.519937754,-1.941663311,0.067577832,-0.067081228,-3.843471,-1.941663311,0.067577832,-3.843471,-0.059000557,-0.003890834
wheel,1780714392.708769321,8.539918900,-1.940936331,0.067528654,-0.068006486,-3.896485,-1.940936331,0.067528654,-3.896485,-0.054227447,-0.004314930
wheel,1780714392.728782415,8.559931993,-1.940936331,0.067528654,-0.068006486,-3.896485,-1.940936331,0.067528654,-3.896485,-0.051516075,-0.004271781
wheel,1780714392.749165058,8.580314636,-1.941517897,0.067568265,-0.068006486,-3.896485,-1.941517897,0.067568265,-3.896485,-0.050370128,-0.004229063
wheel,1780714392.768775940,8.599925518,-1.941517897,0.067568265,-0.068006486,-3.896485,-1.941517897,0.067568265,-3.896485,-0.047851622,-0.004186773
wheel,1780714392.788778305,8.619927883,-1.942172147,0.067612979,-0.068469115,-3.922991,-1.942172147,0.067612979,-3.922991,-0.047098172,-0.004376176
wheel,1780714392.809279919,8.640429497,-1.942172147,0.067612979,-0.068469115,-3.922991,-1.942172147,0.067612979,-3.922991,-0.044743263,-0.004332414
wheel,1780714392.831097364,8.662246943,-1.944643722,0.067782471,-0.068469115,-3.922991,-1.944643722,0.067782471,-3.922991,-0.048183681,-0.004289090
wheel,1780714392.848811865,8.679961443,-1.945516014,0.067842695,-0.069394374,-3.976005,-1.945516014,0.067842695,-3.976005,-0.048242278,-0.004768481
wheel,1780714392.868775368,8.699924946,-1.946242901,0.067893218,-0.069394374,-3.976005,-1.946242901,0.067893218,-3.976005,-0.047655010,-0.004720796
wheel,1780714392.888772249,8.719921827,-1.946242901,0.067893218,-0.069394374,-3.976005,-1.946242901,0.067893218,-3.976005,-0.045272259,-0.004673588
wheel,1780714392.908815861,8.739965439,-1.947405883,0.067974593,-0.070319632,-4.029018,-1.947405883,0.067974593,-4.029018,-0.045917145,-0.005088518
wheel,1780714392.928918600,8.760068178,-1.947769298,0.068000274,-0.070782261,-4.055525,-1.947769298,0.068000274,-4.055525,-0.044527488,-0.005267779
wheel,1780714392.948810101,8.779959679,-1.948060024,0.068020887,-0.070782261,-4.055525,-1.948060024,0.068020887,-4.055525,-0.043033641,-0.005215102
wheel,1780714392.968987226,8.800136805,-1.948350751,0.068041500,-0.070782261,-4.055525,-1.948350751,0.068041500,-4.055525,-0.041604178,-0.005162950
wheel,1780714392.988776684,8.819926262,-1.948350751,0.068041500,-0.070782261,-4.055525,-1.948350751,0.068041500,-4.055525,-0.039523969,-0.005111321
wheel,1780714393.008881569,8.840031147,-1.948568792,0.068057010,-0.071244890,-4.082032,-1.948568792,0.068057010,-4.082032,-0.038091555,-0.005290381
wheel,1780714393.028768539,8.859918118,-1.948641470,0.068062214,-0.071707519,-4.108538,-1.948641470,0.068062214,-4.108538,-0.036370136,-0.005470059
wheel,1780714393.049138069,8.880287647,-1.948714148,0.068067417,-0.071244890,-4.082032,-1.948714148,0.068067417,-4.082032,-0.034730556,-0.005188150
wheel,1780714393.068763256,8.899912834,-1.948714148,0.068067417,-0.071244890,-4.082032,-1.948714148,0.068067417,-4.082032,-0.032994028,-0.005136268
wheel,1780714393.089033127,8.920182705,-1.948714148,0.068067417,-0.071244890,-4.082032,-1.948714148,0.068067417,-4.082032,-0.031344326,-0.005084906
wheel,1780714393.108766556,8.939916134,-1.948350746,0.068041567,-0.070782261,-4.055525,-1.948350746,0.068041567,-4.055525,-0.028854083,-0.004799637
wheel,1780714393.128840685,8.959990263,-1.948060019,0.068020954,-0.070782261,-4.055525,-1.948060019,0.068020954,-4.055525,-0.026685265,-0.004751641
wheel,1780714393.152234793,8.983384371,-1.947914656,0.068010648,-0.070782261,-4.055525,-1.947914656,0.068010648,-4.055525,-0.025039611,-0.004704124
wheel,1780714393.168850899,9.000000477,-1.947623930,0.067990035,-0.070782261,-4.055525,-1.947623930,0.067990035,-4.055525,-0.022910198,-0.004657083
wheel,1780714393.188783646,9.019933224,-1.947478561,0.067979796,-0.069857003,-4.002511,-1.947478561,0.067979796,-4.002511,-0.021399265,-0.004146483
wheel,1780714393.208799124,9.039948702,-1.947187825,0.067959318,-0.070782261,-4.055525,-1.947187825,0.067959318,-4.055525,-0.019601155,-0.004567334
